,reference,eval,EC,enzyme_name,reaction,description,temperature,ionic_strength,p_h,p_mg,default_ionic_strength,standard_dg_prime,balance,weight,decompose,standard_dg,stoichiometry,reaction_id,standard_dg_cc,standard_dg_rc,standard_dg_gc
993,68KOH/JAK2,C,1.1.1.26,glyoxylate reductase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=179, inchi_key=RBNPOMFGQQGHHO-UWTATZPHSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=371, inchi_key=HHDDCCUIIUWNGJ-UHFFFAOYSA-M)",(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),298.15,0.25,8.03,,True,23.633693761315737,True,1.0,,72.65450633633473,"{179: -1.0, 11: -1.0, 371: 1.0, 13: 1.0, 3: 1.0}",6572138714375099058,74.05630632384532,74.05630632384629,65.41409610127923
994,68KOH/JAK2,C,1.1.1.26,glyoxylate reductase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=179, inchi_key=RBNPOMFGQQGHHO-UWTATZPHSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=371, inchi_key=HHDDCCUIIUWNGJ-UHFFFAOYSA-M)",(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),298.15,0.25,8.85,,True,17.99854482770965,True,1.0,,71.72286342718772,"{179: -1.0, 11: -1.0, 371: 1.0, 13: 1.0, 3: 1.0}",6572138714375099058,74.05630632384532,74.05630632384629,65.41409610127923
995,68KOH/JAK2,C,1.1.1.26,glyoxylate reductase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=179, inchi_key=RBNPOMFGQQGHHO-UWTATZPHSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=371, inchi_key=HHDDCCUIIUWNGJ-UHFFFAOYSA-M)",(R)-glycerate(aq) + NAD(aq) = hydroxypyruvate(aq) + NADH(aq),298.15,0.25,9.08,,True,16.663112814087075,True,1.0,,71.7017520530483,"{179: -1.0, 11: -1.0, 371: 1.0, 13: 1.0, 3: 1.0}",6572138714375099058,74.05630632384532,74.05630632384629,65.41409610127923
996,69VEE/RAI,A,4.1.2.13,fructose-biphosphate aldolase,"Compound(id=396, inchi_key=RNBGYGVWRKECFJ-VRPWFDPXSA-J) = Compound(id=71, inchi_key=LXJXRIRHZLFYRP-VKHMYHEASA-L) + Compound(id=74, inchi_key=GNGACRATGGDKBX-UHFFFAOYSA-L)","D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",311.15,0.25,6.7,2.3,True,23.840763166239423,True,1.0,,17.33703560218241,"{396: -1.0, 74: 1.0, 71: 1.0}",442715560842309211,15.149627277184663,15.149627277187847,12.933711207359181
997,69VEE/RAI,A,4.1.2.13,fructose-biphosphate aldolase,"Compound(id=396, inchi_key=RNBGYGVWRKECFJ-VRPWFDPXSA-J) = Compound(id=71, inchi_key=LXJXRIRHZLFYRP-VKHMYHEASA-L) + Compound(id=74, inchi_key=GNGACRATGGDKBX-UHFFFAOYSA-L)","D-fructose 1,6-bisphosphate(aq) = glycerone phosphate(aq) + D-glyceraldehyde 3-phosphate(aq)",311.15,0.25,6.7,1.3,True,25.31398791108362,True,1.0,,18.810260347026606,"{396: -1.0, 74: 1.0, 71: 1.0}",442715560842309211,15.149627277184663,15.149627277187847,12.933711207359181
998,66WOO/DAV,A,6.4.1.1,pyruvate carboxylase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M) + Compound(id=60, inchi_key=BVKZGUZCCUSVTD-UHFFFAOYSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=48, inchi_key=KHPXUQMNIQBQEV-UHFFFAOYSA-L)",ATP(aq) + pyruvate(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + oxaloacetate(aq),298.15,0.25,7.4,2.35,True,-4.656612412829619,True,1.0,,37.93365640307641,"{6: -1.0, 25: -1.0, 60: -1.0, 10: 1.0, 12: 1.0, 48: 1.0, 3: 1.0}",6360206294032865632,36.89197406095161,36.89197406094593,35.61866741812116
999,66WOO/DAV,A,6.4.1.1,pyruvate carboxylase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M) + Compound(id=60, inchi_key=BVKZGUZCCUSVTD-UHFFFAOYSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=48, inchi_key=KHPXUQMNIQBQEV-UHFFFAOYSA-L)",ATP(aq) + pyruvate(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + oxaloacetate(aq),298.15,0.25,8.0,2.35,True,-5.754009359065648,True,1.0,,39.94364723955366,"{6: -1.0, 25: -1.0, 60: -1.0, 10: 1.0, 12: 1.0, 48: 1.0, 3: 1.0}",6360206294032865632,36.89197406095161,36.89197406094593,35.61866741812116
1000,66WOO/DAV,A,6.4.1.1,pyruvate carboxylase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M) + Compound(id=60, inchi_key=BVKZGUZCCUSVTD-UHFFFAOYSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=48, inchi_key=KHPXUQMNIQBQEV-UHFFFAOYSA-L)",ATP(aq) + pyruvate(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + oxaloacetate(aq),298.15,0.25,7.8,,True,1.3072768640509498,True,1.0,,45.937833059465305,"{6: -1.0, 25: -1.0, 60: -1.0, 10: 1.0, 12: 1.0, 48: 1.0, 3: 1.0}",6360206294032865632,36.89197406095161,36.89197406094593,35.61866741812116
1001,66WOO/DAV,A,6.4.1.1,pyruvate carboxylase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M) + Compound(id=60, inchi_key=BVKZGUZCCUSVTD-UHFFFAOYSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=48, inchi_key=KHPXUQMNIQBQEV-UHFFFAOYSA-L)",ATP(aq) + pyruvate(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + oxaloacetate(aq),298.15,0.25,7.4,2.05,True,-4.7494182623914964,True,1.0,,37.840850553514535,"{6: -1.0, 25: -1.0, 60: -1.0, 10: 1.0, 12: 1.0, 48: 1.0, 3: 1.0}",6360206294032865632,36.89197406095161,36.89197406094593,35.61866741812116
1002,66WOO/DAV,A,6.4.1.1,pyruvate carboxylase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M) + Compound(id=60, inchi_key=BVKZGUZCCUSVTD-UHFFFAOYSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=48, inchi_key=KHPXUQMNIQBQEV-UHFFFAOYSA-L)",ATP(aq) + pyruvate(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + oxaloacetate(aq),298.15,0.25,7.06,,True,-1.7173598229556049,True,1.0,,39.33551980488177,"{6: -1.0, 25: -1.0, 60: -1.0, 10: 1.0, 12: 1.0, 48: 1.0, 3: 1.0}",6360206294032865632,36.89197406095161,36.89197406094593,35.61866741812116
1003,66WOO/DAV,A,6.4.1.1,pyruvate carboxylase,"Compound(id=6, inchi_key=ZKHQWZAMYRWXGA-KQYNXXCUSA-J) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M) + Compound(id=60, inchi_key=BVKZGUZCCUSVTD-UHFFFAOYSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=10, inchi_key=XTWYTFMLZFPYCI-KQYNXXCUSA-K) + Compound(id=12, inchi_key=NBIIXXVUZAFLBC-UHFFFAOYSA-L) + Compound(id=48, inchi_key=KHPXUQMNIQBQEV-UHFFFAOYSA-L)",ATP(aq) + pyruvate(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + oxaloacetate(aq),298.15,0.25,7.03,,True,-0.8336525299669874,True,1.0,,40.096573660636054,"{6: -1.0, 25: -1.0, 60: -1.0, 10: 1.0, 12: 1.0, 48: 1.0, 3: 1.0}",6360206294032865632,36.89197406095161,36.89197406094593,35.61866741812116
1004,64LOW/PAS,A,5.4.2.1,phosphoglycerate mutase,"Compound(id=261, inchi_key=GXIURPTVHJPJLF-UWTATZPHSA-K) = Compound(id=118, inchi_key=OSJPPGNTCRNQQC-UWTATZPHSA-K)",2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),311.15,0.25,7.0,,True,-5.901456851010017,True,1.0,,-5.8330560425899565,"{261: -1.0, 118: 1.0}",5869599680138152393,-4.119928932554103,-4.119928932550465,-6.1616572651222725
1005,63HUE,C,1.5.1.3,dihydrofolate reductase,"Compound(id=8, inchi_key=XJLXINKUBYWONI-NNYOXOHSSA-K) + Compound(id=74383, inchi_key=MSTNYGQPCMXVAQ-RYUDHWBXSA-N
) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=9, inchi_key=ACFIXJIJDZMPPO-NNYOXOHSSA-J) + Compound(id=267, inchi_key=OZRNSSUDZOLUSN-LBPRGKRZSA-L)","5,6,7,8-tetrahydrofolate(aq) + NADP(aq) = 7,8-dihydrofolate(aq) + NADPH(aq)",298.15,0.25,7.0,,True,27.096096672881327,True,1.0,,73.30636257835633,"{74383: -1.0, 8: -1.0, 267: 1.0, 9: 1.0, 3: 1.0}",-2322167213347670945,71.63803148249008,71.63803148248144,61.22519437206492
1006,65KAT/BUC,B,1.7.99.5,"5,10-methylenetetrahydrofolate reductase (FADH2)","Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=35, inchi_key=IMGVNJNCCGXBHD-UYBVJOGSSA-K) + Compound(id=300, inchi_key=ZNOVTXRBGFNYRX-STQMWFEESA-L) = Compound(id=40, inchi_key=YPZRHBJKEMOYQH-UYBVJOGSSA-L) + Compound(id=173, inchi_key=QYNUQALWYRSVHF-OLZOCXBDSA-L)","5-methyltetrahydrofolate(aq) + flavin-adenine dinucleotide(aq) = 5,10-methylenetetrahydrofolate(aq) + reduced flavin-adenine dinucleotide(aq)",310.15,0.25,6.3,,True,20.03952844306291,True,1.0,,-22.544657010641327,"{300: -1.0, 35: -1.0, 173: 1.0, 40: 1.0, 3: -1.0}",-7117805928928240164,-22.544657010630885,-22.54465701064167,-46.80630424250874
1007,63HAR/COL,C,4.1.3.6,citrate (pro-3S)-lyase,"Compound(id=123, inchi_key=KRKNYBCHXYNGOX-UHFFFAOYSA-K) = Compound(id=28, inchi_key=QTBSBXVTEAMEQO-UHFFFAOYSA-M) + Compound(id=48, inchi_key=KHPXUQMNIQBQEV-UHFFFAOYSA-L)",citrate(aq) = acetate(aq) + oxaloacetate(aq),303.15,0.25,7.0,,True,6.936730639853169,True,1.0,,3.6105400200851805,"{123: -1.0, 28: 1.0, 48: 1.0}",-3435286475734258363,2.2092692539057452,2.209269253898924,4.519736871901632
1008,65YOS/FRE,B,1.4.1.1,alanine dehydrogenase,"Compound(id=5, inchi_key=XLYOFNOQVPJJNP-UHFFFAOYSA-N) + Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=34, inchi_key=QNAYBMKLOCPYGJ-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=18, inchi_key=QGZKDVFQNNGYKY-UHFFFAOYSA-O) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M)",L-alanine(aq) + NAD(aq) + H2O(l) = pyruvate(aq) + NADH(aq) + ammonia(aq),298.15,0.25,8.21,,True,28.221919578930187,True,1.0,,80.15656243984363,"{34: -1.0, 11: -1.0, 5: -1.0, 25: 1.0, 13: 1.0, 18: 1.0, 3: 1.0}",1368454481004848145,81.25370486979642,81.25370486979511,78.36037326036185
1009,65YOS/FRE,B,1.4.1.1,alanine dehydrogenase,"Compound(id=5, inchi_key=XLYOFNOQVPJJNP-UHFFFAOYSA-N) + Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=34, inchi_key=QNAYBMKLOCPYGJ-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=18, inchi_key=QGZKDVFQNNGYKY-UHFFFAOYSA-O) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M)",L-alanine(aq) + NAD(aq) + H2O(l) = pyruvate(aq) + NADH(aq) + ammonia(aq),298.15,0.25,8.98,,True,23.483488591750856,True,1.0,,80.47716926679041,"{34: -1.0, 11: -1.0, 5: -1.0, 25: 1.0, 13: 1.0, 18: 1.0, 3: 1.0}",1368454481004848145,81.25370486979642,81.25370486979511,78.36037326036185
1010,65YOS/FRE,B,1.4.1.1,alanine dehydrogenase,"Compound(id=5, inchi_key=XLYOFNOQVPJJNP-UHFFFAOYSA-N) + Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=34, inchi_key=QNAYBMKLOCPYGJ-REOHCLBHSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=18, inchi_key=QGZKDVFQNNGYKY-UHFFFAOYSA-O) + Compound(id=25, inchi_key=LCTONWCANYUPML-UHFFFAOYSA-M)",L-alanine(aq) + NAD(aq) + H2O(l) = pyruvate(aq) + NADH(aq) + ammonia(aq),298.15,0.25,10.05,,True,17.591463233799523,True,1.0,,81.54737545876131,"{34: -1.0, 11: -1.0, 5: -1.0, 25: 1.0, 13: 1.0, 18: 1.0, 3: 1.0}",1368454481004848145,81.25370486979642,81.25370486979511,78.36037326036185
1011,68KOH,C,1.1.1.60,2-hydroxy-3-oxopropionate reductase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=179, inchi_key=RBNPOMFGQQGHHO-UWTATZPHSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=453, inchi_key=QWBAFPFNGRFSFB-UHFFFAOYSA-M)",(R)-glycerate(aq) + NAD(aq) = 2-hydroxy-3-oxopropanoate(aq) + NADH(aq),298.15,0.25,7.5,,True,24.39277461168962,True,1.0,,70.32056077854938,"{179: -1.0, 11: -1.0, 453: 1.0, 13: 1.0, 3: 1.0}",1348662594555837472,75.5916487951124,75.5916487951178,67.28916774209846
1012,67WIL/LUN,A,1.1.1.30,3-hydroxybutyrate dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=630, inchi_key=WHBMMWSBFZVSSR-GSVOUGTGSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=146, inchi_key=WDJHALXBUFZDSR-UHFFFAOYSA-M)",(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),311.15,0.134,7.04,,False,7.614859644839492,True,1.0,,52.08487290173696,"{630: -1.0, 11: -1.0, 146: 1.0, 13: 1.0, 3: 1.0}",1006872221923066062,53.76276393106173,53.762763931063205,65.41409610127923
1013,67WIL/LUN,A,1.1.1.30,3-hydroxybutyrate dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=630, inchi_key=WHBMMWSBFZVSSR-GSVOUGTGSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=146, inchi_key=WDJHALXBUFZDSR-UHFFFAOYSA-M)",(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),311.15,0.073,7.09,,False,7.448292447461989,True,1.0,,51.69547106824257,"{630: -1.0, 11: -1.0, 146: 1.0, 13: 1.0, 3: 1.0}",1006872221923066062,53.76276393106173,53.762763931063205,65.41409610127923
1014,67WIL/LUN,A,1.1.1.30,3-hydroxybutyrate dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=630, inchi_key=WHBMMWSBFZVSSR-GSVOUGTGSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=146, inchi_key=WDJHALXBUFZDSR-UHFFFAOYSA-M)",(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),311.15,0.042,7.1,,False,7.840735094880959,True,1.0,,51.70303170516608,"{630: -1.0, 11: -1.0, 146: 1.0, 13: 1.0, 3: 1.0}",1006872221923066062,53.76276393106173,53.762763931063205,65.41409610127923
1015,67WIL/LUN,A,1.1.1.30,3-hydroxybutyrate dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=630, inchi_key=WHBMMWSBFZVSSR-GSVOUGTGSA-M) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=146, inchi_key=WDJHALXBUFZDSR-UHFFFAOYSA-M)",(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),311.15,0.255,7.0,,False,7.777150173514821,True,1.0,,52.61857047176679,"{630: -1.0, 11: -1.0, 146: 1.0, 13: 1.0, 3: 1.0}",1006872221923066062,53.76276393106173,53.762763931063205,65.41409610127923
1016,50SLE,B,5.3.1.9,glucose-6-phosphate isomerase,"Compound(id=152, inchi_key=NBSCHQHZLSJFNQ-GASJEMHNSA-L) = Compound(id=125172, inchi_key=BGWGXPAPYGQALX-VRPWFDPXSA-N
)",D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),303.15,0.25,7.4,,True,2.0115818233809493,True,1.0,,2.032789065941702,"{152: -1.0, 125172: 1.0}",6973642524290006996,2.52954706686387,2.529547066867053,-0.8849476355473485
1017,74UEB/BLA,C,1.1.1.48,galactose dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=369, inchi_key=WQZGKKKJIJFFOK-PHYPRBDBSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=2646, inchi_key=SXZYCXMUPBBULW-AIHAYLRMSA-N)","D-galactose(aq) + NAD(aq) = D-galactono-1,4-lactone(aq) + NADH(aq)",303.15,0.25,6.8,,True,-15.09355668765757,True,1.0,,27.201178140197754,"{369: -1.0, 11: -1.0, 2646: 1.0, 13: 1.0, 3: 1.0}",-4721462085991468063,27.286419261646188,27.286419261648234,34.305728335309766
1018,74UEB/BLA,C,1.1.1.48,galactose dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=369, inchi_key=WQZGKKKJIJFFOK-PHYPRBDBSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=2646, inchi_key=SXZYCXMUPBBULW-AIHAYLRMSA-N)","D-galactose(aq) + NAD(aq) = D-galactono-1,4-lactone(aq) + NADH(aq)",303.15,0.25,8.6,,True,-25.51077110098883,True,1.0,,27.684266771465115,"{369: -1.0, 11: -1.0, 2646: 1.0, 13: 1.0, 3: 1.0}",-4721462085991468063,27.286419261646188,27.286419261648234,34.305728335309766
1019,74UEB/BLA,C,1.1.1.48,galactose dehydrogenase,"Compound(id=11, inchi_key=BAWFJGJZGIEFAR-NNYOXOHSSA-M) + Compound(id=369, inchi_key=WQZGKKKJIJFFOK-PHYPRBDBSA-N) = Compound(id=3, inchi_key=GPRLSGONYQIRFK-UHFFFAOYSA-N) + Compound(id=13, inchi_key=BOPGDPNILDQYTO-NNYOXOHSSA-L) + Compound(id=2646, inchi_key=SXZYCXMUPBBULW-AIHAYLRMSA-N)","D-galactose(aq) + NAD(aq) = D-galactono-1,4-lactone(aq) + NADH(aq)",298.15,0.25,6.8,,True,-14.781883263741443,True,1.0,,26.78488294490795,"{369: -1.0, 11: -1.0, 2646: 1.0, 13: 1.0, 3: 1.0}",-4721462085991468063,27.286419261646188,27.286419261648234,34.305728335309766
1020,68SAL/NOR,C,5.1.3.5,UDParabinose 4-epimerase,"Compound(id=806, inchi_key=DQQDLYVHOTZLOR-OKQNPRBNSA-L) = Compound(id=270, inchi_key=DQQDLYVHOTZLOR-OCIMBMBZSA-L)",UDP-L-arabinose(aq) = UDP-D-xylose(aq),310.15,0.25,8.7,,True,0.15947435520889985,True,1.0,,0.15947435520889985,"{806: -1.0, 270: 1.0}",-2942428367354874008,-0.13422121180474278,-0.13422121179704832,0.0
1021,47MEY/OES,C,5.3.1.1,triose-phosphate isomerase,"Compound(id=71, inchi_key=LXJXRIRHZLFYRP-VKHMYHEASA-L) = Compound(id=74, inchi_key=GNGACRATGGDKBX-UHFFFAOYSA-L)",D-glyceraldehyde 3-phosphate(aq) = glycerone phosphate(aq),298.15,0.25,8.0,,True,-7.019644461387298,True,1.0,,-7.026325728946531,"{71: -1.0, 74: 1.0}",8707243331175592257,-5.547009094688747,-5.54700909469102,-1.8750716408192574
1022,74MCK,B,5.3.1.5,xylose isomerase,"Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=1260, inchi_key=BJHIKXHVCXFQLS-UYFOZJQFSA-N)",D-glucose(aq) = D-fructose(aq),323.15,0.25,7.0,,True,0.5003650705303491,True,1.0,,0.5001352412224616,"{43: -1.0, 1260: 1.0}",6954822192595829087,-0.10277978673002508,-0.102779786733322,2.076823998874488
1023,74MCK,B,5.3.1.5,xylose isomerase,"Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=1260, inchi_key=BJHIKXHVCXFQLS-UYFOZJQFSA-N)",D-glucose(aq) = D-fructose(aq),333.15,0.25,7.0,,True,-0.7686169384265268,True,1.0,,-0.7688570133124256,"{43: -1.0, 1260: 1.0}",6954822192595829087,-0.10277978673002508,-0.102779786733322,2.076823998874488
1024,74MCK,B,5.3.1.5,xylose isomerase,"Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=1260, inchi_key=BJHIKXHVCXFQLS-UYFOZJQFSA-N)",D-glucose(aq) = D-fructose(aq),343.15,0.25,7.0,,True,-0.13912888557669442,True,1.0,,-0.1393796027714222,"{43: -1.0, 1260: 1.0}",6954822192595829087,-0.10277978673002508,-0.102779786733322,2.076823998874488
1025,74MCK,B,5.3.1.5,xylose isomerase,"Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=1260, inchi_key=BJHIKXHVCXFQLS-UYFOZJQFSA-N)",D-glucose(aq) = D-fructose(aq),343.15,0.25,7.2,,True,-0.8132095699683694,True,1.0,,-0.8136069186503976,"{43: -1.0, 1260: 1.0}",6954822192595829087,-0.10277978673002508,-0.102779786733322,2.076823998874488
1026,74MCK,B,5.3.1.5,xylose isomerase,"Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=1260, inchi_key=BJHIKXHVCXFQLS-UYFOZJQFSA-N)",D-glucose(aq) = D-fructose(aq),353.15,0.25,7.0,,True,-0.27970454488252694,True,1.0,,-0.27996632705560615,"{43: -1.0, 1260: 1.0}",6954822192595829087,-0.10277978673002508,-0.102779786733322,2.076823998874488
1027,74MCK,B,5.3.1.5,xylose isomerase,"Compound(id=43, inchi_key=WQZGKKKJIJFFOK-GASJEMHNSA-N) = Compound(id=1260, inchi_key=BJHIKXHVCXFQLS-UYFOZJQFSA-N)",D-glucose(aq) = D-fructose(aq),333.15,0.25,7.2,,True,-0.3383566440827146,True,1.0,,-0.33873712644109283,"{43: -1.0, 1260: 1.0}",6954822192595829087,-0.10277978673002508,-0.102779786733322,2.076823998874488
1028,64LOW/PAS,A,4.2.1.11,phosphopyruvate hydratase,"Compound(id=261, inchi_key=GXIURPTVHJPJLF-UWTATZPHSA-K) = Compound(id=5, inchi_key=XLYOFNOQVPJJNP-UHFFFAOYSA-N) + Compound(id=70, inchi_key=DTBNBXWJWCWCIK-UHFFFAOYSA-K)",2-phospho-D-glycerate(aq) = phosphoenolpyruvate(aq) + H2O(l),311.15,0.25,7.1,,True,-3.945857400497946,True,1.0,,-3.944570287366069,"{261: -1.0, 70: 1.0, 5: 1.0}",-4357054626575496358,-4.08428359728282,-4.084283597278954,-4.500270726349775
